MARK	EID	E-Mnemonic	Standardised epigenome name	Epigenome name (from EDACC Release 9 directory)	MARK CLASS	FNAME	NREADS	FRAGLEN	FCC	RLEN	RCC	MINLEN	MINCC	NSC (Signal to noise)	RSC (Phantom Peak)	SPOT	FindPeaks	Poisson	%of Impute Top 1% in Observed Top 1%	Correlation of Imputed with Observed
H3K9me3	E088	LNG.FET	Fetal Lung	Fetal_Lung	Core	E088-H3K9me3.tagAlign.gz	30000000	160	0.2988439059	35	0.3155492	1500	0.291868	1.023901	0.2945758	0.052	0.028	0.19	39.4	0.635
H3K9me3	E089	MUS.TRNK.FET	Fetal Muscle Trunk	Fetal_Muscle_Trunk	Core	E089-H3K9me3.tagAlign.gz	19336164	150	0.221411092	35	0.2410188	1500	0.2155665	1.027113	0.2296299	0.099	0.064	0.322	35	0.57
H3K9me3	E090	MUS.LEG.FET	Fetal Muscle Leg	Fetal_Muscle_Leg	Core	E090-H3K9me3.tagAlign.gz	25759731	150	0.2738711964	35	0.287113	1500	0.2647176	1.034579	0.4087277	0.104	0.056	0.322	43.6	0.652
H3K9me3	E091	PLCNT.FET	Placenta	Fetal_Placenta	Core	E091-H3K9me3.tagAlign.gz	23924737	190	0.2668794082	35	0.273339	1500	0.2488047	1.072646	0.7367124	0.167	0.115	0.355	36.6	0.587
H3K9me3	E092	GI.STMC.FET	Fetal Stomach	Fetal_Stomach	Core	E092-H3K9me3.tagAlign.gz	16402941	180	0.2069540911	35	0.2298209	1500	0.1915913	1.080185	0.4018559	0.189	0.172	0.377	49.2	0.674
H3K9me3	E093	THYM.FET	Fetal Thymus	Fetal_Thymus	Core	E093-H3K9me3.tagAlign.gz	14802364	180	0.1832621433	35	0.1909618	1500	0.1707589	1.073221	0.6188845	0.167	0.104	0.349	35.2	0.509
H3K9me3	E094	GI.STMC.GAST	Gastric	Gastric	Core	E094-H3K9me3.tagAlign.gz	17010399	135	0.2052495623	35	0.2162008	1500	0.1922882	1.067406	0.5420321	0.119	0.045	0.309	33.7	0.599
H3K9me3	E095	HRT.VENT.L	Left Ventricle	Left_Ventricle	Core	E095-H3K9me3.tagAlign.gz	18215079	140	0.2175135097	35	0.2445182	1500	0.1999385	1.087902	0.3942377	0.155	0.08	0.343	35.6	0.627
H3K9me3	E096	LNG	Lung	Lung	Core	E096-H3K9me3.tagAlign.gz	26030514	125	0.3086270474	35	0.2988589	1500	0.2654097	1.162833	1.292028	0.252	0.172	0.507	43.6	0.644
H3K9me3	E097	OVRY	Ovary	Ovary	Core	E097-H3K9me3.tagAlign.gz	25814257	90	0.2735681525	40	0.2736335	1500	0.2607017	1.049353	0.9949462	0.057	0.014	0.208	22.7	0.476
H3K9me3	E098	PANC	Pancreas	Pancreas	Core	E098-H3K9me3.tagAlign.gz	16517475	145	0.2086126021	35	0.2120179	1500	0.1876805	1.11153	0.8600791	0.199	0.114	0.418	36.5	0.604
H3K9me3	E099	PLCNT.AMN	Placenta Amnion	Placenta_Amnion	Core	E099-H3K9me3.tagAlign.gz	20470349	195	0.2228311018	35	0.2271684	1500	0.2197758	1.013902	0.4132953	0.027	0.013	0.118	20.4	0.389
H3K9me3	E100	MUS.PSOAS	Psoas Muscle	Psoas_Muscle	Core	E100-H3K9me3.tagAlign.gz	24435553	150	0.259691765	35	0.2628253	1500	0.2520715	1.030231	0.7086119	0.047	0.012	0.212	21.4	0.479
H3K9me3	E101	GI.RECT.MUC.29	Rectal Mucosa Donor 29	Rectal_Mucosa.Donor_29	Core	E101-H3K9me3.tagAlign.gz	25399408	140	0.2657786486	35	0.2783055	1500	0.2603255	1.020948	0.3032903	0.047	0.023	0.183	34.8	0.587
H3K9me3	E102	GI.RECT.MUC.31	Rectal Mucosa Donor 31	Rectal_Mucosa.Donor_31	Core	E102-H3K9me3.tagAlign.gz	30000000	155	0.2986047404	35	0.3080248	1500	0.2934328	1.017626	0.3544357	0.036	0.018	0.167	28.4	0.53
H3K9me3	E103	GI.RECT.SM.MUS	Rectal Smooth Muscle	Rectal_Smooth_Muscle	Core	E103-H3K9me3.tagAlign.gz	17983778	145	0.2042525935	35	0.2172975	1500	0.1982724	1.030161	0.3143315	0.066	0.025	0.189	29.7	0.519
H3K9me3	E104	HRT.ATR.R	Right Atrium	Right_Atrium	Core	E104-H3K9me3.tagAlign.gz	30000000	140	0.3045038907	35	0.3055008	1500	0.2934002	1.037845	0.9176149	0.054	0.011	0.211	27.6	0.494
H3K9me3	E105	HRT.VNT.R	Right Ventricle	Right_Ventricle	Core	E105-H3K9me3.tagAlign.gz	30000000	145	0.3009528756	35	0.301532	1500	0.2916857	1.031771	0.9411831	0.041	0.01	0.199	22.7	0.494
H3K9me3	E106	GI.CLN.SIG	Sigmoid Colon	Sigmoid_Colon	Core	E106-H3K9me3.tagAlign.gz	30000000	145	0.3019435496	35	0.310413	1500	0.2903769	1.039833	0.5772917	0.064	0.023	0.208	39.3	0.651
H3K9me3	E107	MUS.SKLT.M	Skeletal Muscle Male	Skeletal_Muscle_Male	Core	E107-H3K9me3.tagAlign.gz	26170023	150	0.2709070189	35	0.2815953	1500	0.2656395	1.01983	0.3301333	0.044	0.016	0.165	29.2	0.525
H3K9me3	E108	MUS.SKLT.F	Skeletal Muscle Female	Skeletal_Muscle_Female	Core	E108-H3K9me3.tagAlign.gz	27308448	140	0.2793338423	35	0.2890422	1500	0.2741104	1.019056	0.3498212	0.041	0.014	0.169	30.1	0.565
H3K9me3	E109	GI.S.INT	Small Intestine	Small_Intestine	Core	E109-H3K9me3.tagAlign.gz	8151498	150	0.1102287086	40	0.1210239	1500	0.1030282	1.069889	0.4001241	0.163	0.072	0.292	29.1	0.449
H3K9me3	E110	GI.STMC.MUC	Stomach Mucosa	Stomach_Mucosa	Core	E110-H3K9me3.tagAlign.gz	20887596	240	0.2266358505	35	0.2355241	1500	0.222615	1.018062	0.3114733	0.032	0.012	0.108	22.8	0.425
H3K9me3	E111	GI.STMC.MUS	Stomach Smooth Muscle	Stomach_Smooth_Muscle	Core	E111-H3K9me3.tagAlign.gz	23606699	155	0.2577139054	35	0.2679051	1500	0.2488296	1.035704	0.4657432	0.067	0.026	0.277	27.5	0.52
H3K9me3	E112	THYM	Thymus	Thymus	Core	E112-H3K9me3.tagAlign.gz	26208477	90	0.2824642673	40	0.2828242	1500	0.2662024	1.061088	0.978345	0.071	0.02	0.257	20.9	0.375
H3K9me3	E113	SPLN	Spleen	Spleen	Core	E113-H3K9me3.tagAlign.gz	14286063	135	0.1918422915	35	0.2041389	1500	0.1725217	1.11199	0.6110785	0.225	0.171	0.418	46.2	0.68
H3K9me3	E114	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	Core	E114-H3K9me3.tagAlign.gz	30000000	245	0.3012722934	35	0.3051044	1500	0.2973876	1.013063	0.5034033	0.046	0.014	0.213	32.6	0.563
H3K9me3	E115	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	Core	E115-H3K9me3.tagAlign.gz	30000000	150	0.308732736	35	0.3217409	1500	0.2977448	1.036904	0.4579061	0.09	0.056	0.254	44.4	0.632
H3K9me3	E116	BLD.GM12878	GM12878 Lymphoblastoid Cell Line	GM12878_Lymphoblastoid	Core	E116-H3K9me3.tagAlign.gz	30000000	160	0.3070209143	35	0.3158714	1500	0.2964872	1.035528	0.5434182	0.111	0.068	0.284	35.2	0.533
H3K9me3	E117	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	Core	E117-H3K9me3.tagAlign.gz	30000000	145	0.3009667048	35	0.3062507	1500	0.2945322	1.021846	0.5490868	0.028	0.009	0.142	17.3	0.407
H3K9me3	E118	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	Core	E118-H3K9me3.tagAlign.gz	30000000	235	0.3227647	35	0.3308318	1500	0.3140407	1.02778	0.5195619	0.095	0.162	0.438	21.4	0.451
H3K9me3	E119	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	Core	E119-H3K9me3.tagAlign.gz	17334631	150	0.2158023063	35	0.2375195	1500	0.2060184	1.04749	0.3105886	0.155	0.138	0.417	32.8	0.627
H3K9me3	E120	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cell Line	HSMM_Skeletal_Muscle_Myoblasts	Core	E120-H3K9me3.tagAlign.gz	30000000	140	0.3005599113	35	0.3073739	1500	0.2916368	1.030597	0.5670103	0.048	0.016	0.155	27.1	0.525
H3K9me3	E121	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cell Line	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Core	E121-H3K9me3.tagAlign.gz	30000000	145	0.2996882003	35	0.3050395	1500	0.2922103	1.025591	0.5828809	0.047	0.013	0.158	29.3	0.531
H3K9me3	E122	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Cells Cell Line	HUVEC_Umbilical_Vein_Endothelial_Cells	Core	E122-H3K9me3.tagAlign.gz	30000000	140	0.3066554633	35	0.314089	1500	0.2978998	1.029391	0.5408318	0.066	0.027	0.381	16	0.464
H3K9me3	E123	BLD.K562.CNCR	K562 Leukemia Cell Line	K562_Leukemia	Core	E123-H3K9me3.tagAlign.gz	30000000	120	0.3028888444	35	0.3060566	1500	0.2968079	1.020488	0.6574889	0.038	0.017	0.17	14.7	0.33
H3K9me3	E124	BLD.CD14.MONO	Monocytes-CD14+ RO01746 Cell Line	Monocytes-CD14+_RO01746	Core	E124-H3K9me3.tagAlign.gz	21656842	235	0.2557882273	35	0.2783131	1500	0.2460176	1.039715	0.3025373	0.162	0.145	0.461	52.4	0.739
H3K9me3	E125	BRN.NHA	NH-A Astrocytes Cell Line	NH-A_Astrocytes	Core	E125-H3K9me3.tagAlign.gz	30000000	155	0.299531781	35	0.3063785	1500	0.2916065	1.027178	0.5365064	0.041	0.015	0.147	29	0.552
H3K9me3	E126	SKIN.NHDFAD	NHDF-Ad Adult Dermal Fibroblast Primary Cells	NHDF-Ad_Adult_Dermal_Fibroblasts	Core	E126-H3K9me3.tagAlign.gz	30000000	150	0.2994969143	35	0.3054973	1500	0.2927826	1.022933	0.5280744	0.03	0.011	0.155	19.4	0.458
H3K9me3	E127	SKIN.NHEK	NHEK-Epidermal Keratinocyte Primary Cells	NHEK-Epidermal_Keratinocytes	Core	E127-H3K9me3.tagAlign.gz	30000000	140	0.3050775831	35	0.3113567	1500	0.2968439	1.027737	0.5673398	0.066	0.03	0.307	33.3	0.59
H3K9me3	E128	LNG.NHLF	NHLF Lung Fibroblast Primary Cells	NHLF_Lung_Fibroblasts	Core	E128-H3K9me3.tagAlign.gz	30000000	125	0.2978964774	35	0.3022414	1500	0.292009	1.020162	0.5753748	0.035	0.012	0.169	22.2	0.457
H3K9me3	E129	BONE.OSTEO	Osteoblast Primary Cells	Osteoblasts	Core	E129-H3K9me3.tagAlign.gz	30000000	135	0.2995308833	35	0.3028837	1500	0.2937	1.019853	0.6349186	0.033	0.012	0.201	20.2	0.484
H3T11ph	E008	ESC.H9	H9 Cell Line	H9_Cell_Line	Class1	E008-H3T11ph.tagAlign.gz	37086637	120	0.2700507078	35	0.2631448	1500	0.2536309	1.064739	1.725875	0.06	0.02	0.16		
H4K12ac	E005	ESDR.H1.BMP4.TROP	H1 BMP4 Derived Trophoblast Cultured Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells	Class1	E005-H4K12ac.tagAlign.gz	30826262	140	0.3353753794	35	0.3256072	1500	0.3019899	1.110551	1.413604	0.19	0.13	0.45		
H4K20me1	E003	ESC.H1	H1 Cell Line	H1_Cell_Line	Class1	E003-H4K20me1.tagAlign.gz	27645564	90	0.2935913173	35	0.2981134	1500	0.2778971	1.056475	0.7763153	0.11	0.04	0.29	21.5	0.436
H4K20me1	E008	ESC.H9	H9 Cell Line	H9_Cell_Line	Class1	E008-H4K20me1.tagAlign.gz	6325296	85	0.08823595926	30	0.09363779	1500	0.08254245	1.068977	0.5131443	0.16	0.03	0.28	5.2	0.207
H4K20me1	E017	LNG.IMR90	IMR90 fetal lung fibroblasts Cell Line	IMR90_Cell_Line	Class1	E017-H4K20me1.tagAlign.gz	39487740	100	0.3982456226	35	0.3912845	1500	0.3681316	1.081802	1.300657	0.21	0.22	0.42	56.1	0.698
H4K20me1	E114	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	Class 1	E114-H4K20me1.tagAlign.gz	42726283	230	0.3840033057	35	0.39191	1500	0.3782697	1.015157	0.4203426	0.14	0.06	0.31	44.9	0.624
H4K20me1	E115	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	Class1	E115-H4K20me1.tagAlign.gz	43636369	125	0.4003462918	35	0.4039118	1500	0.387476	1.033216	0.7830638	0.12	0.1	0.35	51.5	0.701
H4K20me1	E116	BLD.GM12878	GM12878 Lymphoblastoid Cell Line	GM12878_Lymphoblastoid	Class1	E116-H4K20me1.tagAlign.gz	19169315	180	0.2128386514	35	0.2203624	1500	0.2088634	1.019033	0.3457033	0.07	0.01	0.22	19.5	0.375
H4K20me1	E117	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	Class1	E117-H4K20me1.tagAlign.gz	20068196	155	0.2306393209	35	0.2385786	1500	0.219312	1.05165	0.5879259	0.07	0.02	0.22	27	0.47
H4K20me1	E118	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	Class1	E118-H4K20me1.tagAlign.gz	21832970	170	0.2496251287	35	0.2566906	1500	0.2442317	1.022083	0.4328956	0.1	0.07	0.28	43.7	0.599
H4K20me1	E119	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	Class1	E119-H4K20me1.tagAlign.gz	30101463	135	0.2945860776	35	0.3045233	1500	0.2901731	1.015208	0.3075228	0.03	0.01	0.12	25.4	0.385
H4K20me1	E120	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cell Line	HSMM_Skeletal_Muscle_Myoblasts	Class1	E120-H4K20me1.tagAlign.gz	19531580	155	0.2211751454	35	0.2294196	1500	0.2140947	1.033072	0.4620252	0.09	0.04	0.23	32.1	0.494
H4K20me1	E121	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cell Line	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Class1	E121-H4K20me1.tagAlign.gz	20298864	165	0.2358359667	35	0.2432814	1500	0.2269396	1.039202	0.5443934	0.13	0.11	0.31	40.1	0.552
H4K20me1	E122	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Cells Cell Line	HUVEC_Umbilical_Vein_Endothelial_Cells	Class1	E122-H4K20me1.tagAlign.gz	24713091	185	0.2574979671	35	0.2659552	1500	0.2540856	1.01343	0.2874852	0.05	0.01	0.19	28.4	0.457
H4K20me1	E123	BLD.K562.CNCR	K562 Leukemia Cell Line	K562_Leukemia	Class1	E123-H4K20me1.tagAlign.gz	26169550	205	0.2819440642	35	0.2882263	1500	0.2752222	1.024423	0.5169013	0.09	0.05	0.34	28.8	0.507
H4K20me1	E124	BLD.CD14.MONO	Monocytes-CD14+ RO01746 Cell Line	Monocytes-CD14+_RO01746	Class1	E124-H4K20me1.tagAlign.gz	20540315	210	0.2841299793	35	0.2922308	1500	0.2727683	1.041653	0.5837713	0.35	0.5	0.61	46	0.65
H4K20me1	E125	BRN.NHA	NH-A Astrocytes Cell Line	NH-A_Astrocytes	Class1	E125-H4K20me1.tagAlign.gz	45000000	180	0.3995525275	35	0.405154	1500	0.3907431	1.022545	0.6113028	0.22	0.19	0.39	57.6	0.791
H4K20me1	E126	SKIN.NHDFAD	NHDF-Ad Adult Dermal Fibroblast Primary Cells	NHDF-Ad_Adult_Dermal_Fibroblasts	Class1	E126-H4K20me1.tagAlign.gz	8380851	265	0.1125829303	35	0.1225068	1500	0.1082475	1.040051	0.304043	0.19	0.12	0.35	38.1	0.539
H4K20me1	E127	SKIN.NHEK	NHEK-Epidermal Keratinocyte Primary Cells	NHEK-Epidermal_Keratinocytes	Class1	E127-H4K20me1.tagAlign.gz	22787191	180	0.2429950619	35	0.2504684	1500	0.2397602	1.013492	0.3020908	0.07	0.03	0.22	40.1	0.596
H4K20me1	E128	LNG.NHLF	NHLF Lung Fibroblast Primary Cells	NHLF_Lung_Fibroblasts	Class1	E128-H4K20me1.tagAlign.gz	16120765	130	0.1838997939	35	0.1913326	1500	0.1802527	1.020233	0.3291612	0.07	0.02	0.15	19.9	0.316
H4K20me1	E129	BONE.OSTEO	Osteoblast Primary Cells	Osteoblasts	Class1	E129-H4K20me1.tagAlign.gz	42058412	165	0.3370016388	35	0.3393674	1500	0.3292477	1.02355	0.76622	0.21	0.16	0.37	52	0.739
H4K5ac	E003	ESC.H1	H1 Cell Line	H1_Cell_Line	Class1	E003-H4K5ac.tagAlign.gz	39348757	110	0.3712349995	30	0.3579058	1500	0.3436876	1.080153	1.937466	0.12	0.08	0.26	41.9	0.612
H4K5ac	E008	ESC.H9	H9 Cell Line	H9_Cell_Line	Class1	E008-H4K5ac.tagAlign.gz	45000000	100	0.3956208485	30	0.3910983	1500	0.3722388	1.062815	1.239803	0.15	0.04	0.31	24.9	0.584
H4K5ac	E017	LNG.IMR90	IMR90 fetal lung fibroblasts Cell Line	IMR90_Cell_Line	Class1	E017-H4K5ac.tagAlign.gz	44304861	125	0.50470921	45	0.4466618	1500	0.3818287	1.321821	1.895335	0.49	0.52	0.65	71.8	0.828
H4K8ac	E003	ESC.H1	H1 Cell Line	H1_Cell_Line	Class1	E003-H4K8ac.tagAlign.gz	11191465	130	0.1697510512	35	0.1627246	1500	0.1427446	1.189194	1.351672	0.39	0.38	0.57	26.3	0.519
H4K8ac	E004	ESDR.H1.BMP4.MESO	H1 BMP4 Derived Mesendoderm Cultured Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Class1	E004-H4K8ac.tagAlign.gz	14257249	135	0.1777841392	35	0.1760519	1500	0.1664751	1.067933	1.180879	0.13	0.05	0.31	28.3	0.491
H4K8ac	E005	ESDR.H1.BMP4.TROP	H1 BMP4 Derived Trophoblast Cultured Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells	Class1	E005-H4K8ac.tagAlign.gz	33726766	140	0.3759689689	35	0.3592321	1500	0.3207138	1.172288	1.434519	0.28	0.25	0.47	69.1	0.798
H4K8ac	E006	ESDR.H1.MSC	H1 Derived Mesenchymal Stem Cells	H1_Derived_Mesenchymal_Stem_Cells	Class1	E006-H4K8ac.tagAlign.gz	45000000	120	0.2490421714	35	0.2378995	1500	0.2151372	1.157597	1.489523	0.43	0.29	0.5	62.1	0.777
H4K8ac	E007	ESDR.H1.NEUR.PROG	H1 Derived Neuronal Progenitor Cultured Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells	Class1	E007-H4K8ac.tagAlign.gz	29358575	130	0.113501015	35	0.114459	1500	0.1028903	1.103126	0.917191	0.33	0.04	0.43	18.7	0.477
H4K8ac	E008	ESC.H9	H9 Cell Line	H9_Cell_Line	Class1	E008-H4K8ac.tagAlign.gz	39336041	90	0.3675398708	30	0.3613092	1500	0.3416644	1.075734	1.317164	0.06	0.02	0.24	15.8	0.459
H4K8ac	E017	LNG.IMR90	IMR90 fetal lung fibroblasts Cell Line	IMR90_Cell_Line	Class1	E017-H4K8ac.tagAlign.gz	45000000	115	0.4953256714	45	0.4540779	1500	0.3775909	1.311805	1.539279	0.54	0.54	0.65	73.8	0.837
H4K91ac	E003	ESC.H1	H1 Cell Line	H1_Cell_Line	Class1	E003-H4K91ac.tagAlign.gz	44990544	100	0.3989627055	35	0.3966444	1500	0.3796218	1.050948	1.13619	0.09	0.03	0.28	44.4	0.687
H4K91ac	E005	ESDR.H1.BMP4.TROP	H1 BMP4 Derived Trophoblast Cultured Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells	Class1	E005-H4K91ac.tagAlign.gz	15985079	140	0.2860699531	40	0.2589234	1500	0.2140894	1.336217	1.60549	0.53	0.54	0.65	71.8	0.806
H4K91ac	E006	ESDR.H1.MSC	H1 Derived Mesenchymal Stem Cells	H1_Derived_Mesenchymal_Stem_Cells	Class1	E006-H4K91ac.tagAlign.gz	40721825	125	0.2989067641	35	0.2894473	1500	0.2649875	1.128003	1.386737	0.25	0.19	0.46	56.6	0.772
H4K91ac	E007	ESDR.H1.NEUR.PROG	H1 Derived Neuronal Progenitor Cultured Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells	Class1	E007-H4K91ac.tagAlign.gz	41077622	135	0.1233895039	35	0.1251441	1500	0.1147663	1.075137	0.8309293	0.31	0.03	0.41	23.9	0.556
H4K91ac	E008	ESC.H9	H9 Cell Line	H9_Cell_Line	Class1	E008-H4K91ac.tagAlign.gz	34189525	125	0.3255134358	30	0.3308318	1500	0.3170312	1.026755	0.6146274	0.05	0.01	0.24	22.6	0.547
H4K91ac	E017	LNG.IMR90	IMR90 fetal lung fibroblasts Cell Line	IMR90_Cell_Line	Class1	E017-H4K91ac.tagAlign.gz	28251069	115	0.3912556853	45	0.3579275	1500	0.3031191	1.290766	1.608084	0.48	0.49	0.61	75.1	0.878
Input	E001	ESC.I3	ES-I3 Cell Line	ES-I3_Cell_Line	Core	E001-Input.tagAlign.gz	30000000	140	0.2958480112	35	0.2958012	1500	0.2903026	1.019102	1.008519	0.011	0.002	0.064		
Input	E002	ESC.WA7	ES-WA7 Cell Line	ES-WA7_Cell_Line	Core	E002-Input.tagAlign.gz	10943655	180	0.1526820192	35	0.1374672	1500	0.1298233	1.176076	2.990425	0.191	0.132	0.336		
Input	E003	ESC.H1	H1 Cell Line	H1_Cell_Line	Core	E003-Input.tagAlign.gz	30000000	95	0.2922960667	35	0.29194	1500	0.28418	1.02856	1.045886	0.017	0.006	0.065		
Input	E004	ESDR.H1.BMP4.MESO	H1 BMP4 Derived Mesendoderm Cultured Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Core	E004-Input.tagAlign.gz	30000000	120	0.2975994707	35	0.2982439	1500	0.2908708	1.023133	0.9125951	0.029	0.005	0.157		
Input	E005	ESDR.H1.BMP4.TROP	H1 BMP4 Derived Trophoblast Cultured Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells	Core	E005-Input.tagAlign.gz	30000000	85	0.2968400416	35	0.3010229	1500	0.2907283	1.021022	0.5936837	0.022	0.005	0.13		
Input	E006	ESDR.H1.MSC	H1 Derived Mesenchymal Stem Cells	H1_Derived_Mesenchymal_Stem_Cells	Core	E006-Input.tagAlign.gz	30000000	90	0.296724477	35	0.3020368	1500	0.2887069	1.027771	0.6014745	0.019	0.006	0.096		
Input	E007	ESDR.H1.NEUR.PROG	H1 Derived Neuronal Progenitor Cultured Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells	Core	E007-Input.tagAlign.gz	30000000	120	0.2936038088	35	0.2989313	1500	0.2880039	1.019444	0.5124675	0.013	0.01	0.08		
Input	E008	ESC.H9	H9 Cell Line	H9_Cell_Line	Core	E008-Input.tagAlign.gz	30000000	135	0.2923643807	30	0.2970549	1500	0.2879098	1.015472	0.4871047	0.01	0.008	0.052		
Input	E009	ESDR.H9.NEUR.PROG	H9 Derived Neuronal Progenitor Cultured Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells	Core	E009-Input.tagAlign.gz	30000000	120	0.294144746	35	0.2956031	1500	0.2909592	1.010948	0.6859641	0.008	0.003	0.054		
Input	E010	ESDR.H9.NEUR	H9 Derived Neuron Cultured Cells	H9_Derived_Neuron_Cultured_Cells	Core	E010-Input.tagAlign.gz	30000000	95	0.2958991609	35	0.297084	1500	0.2905892	1.018273	0.81757	0.021	0.003	0.092		
Input	E011	ESDR.CD184.ENDO	hESC Derived CD184+ Endoderm Cultured Cells	hESC_Derived_CD184+_Endoderm_Cultured_Cells	Core	E011-Input.tagAlign.gz	30000000	220	0.2944987413	35	0.2990267	1500	0.2910995	1.011677	0.4288087	0.005	0.005	0.049		
Input	E012	ESDR.CD56.ECTO	hESC Derived CD56+ Ectoderm Cultured Cells	hESC_Derived_CD56+_Ectoderm_Cultured_Cells	Core	E012-Input.tagAlign.gz	30000000	165	0.2939291432	35	0.2971252	1500	0.2917202	1.007572	0.4086898	0.003	0.004	0.03		
Input	E013	ESDR.CD56.MESO	hESC Derived CD56+ Mesoderm Cultured Cells	hESC_Derived_CD56+_Mesoderm_Cultured_Cells	Core	E013-Input.tagAlign.gz	30000000	215	0.2944297849	35	0.3024431	1500	0.2900135	1.015228	0.3553006	0.005	0.006	0.041		
Input	E014	ESC.HUES48	HUES48 Cell Line	HUES48_Cell_Line	Core	E014-Input.tagAlign.gz	30000000	150	0.2921395053	35	0.2967488	1500	0.289606	1.008748	0.3546921	0.005	0.004	0.034		
Input	E015	ESC.HUES6	HUES6 Cell Line	HUES6_Cell_Line	Core	E015-Input.tagAlign.gz	30000000	135	0.29305898	35	0.2974498	1500	0.2891862	1.013392	0.4686526	0.018	0.005	0.066		
Input	E016	ESC.HUES64	HUES64 Cell Line	HUES64_Cell_Line	Core	E016-Input.tagAlign.gz	30000000	170	0.2944513258	35	0.2981998	1500	0.2910226	1.011782	0.4777247	0.011	0.004	0.056		
Input	E017	LNG.IMR90	IMR90 fetal lung fibroblasts Cell Line	IMR90_Cell_Line	Core	E017-Input.tagAlign.gz	30000000	100	0.2982636155	35	0.3012999	1500	0.2892729	1.03108	0.7475458	0.069	0.019	0.2		
Input	E018	IPSC.15b	iPS-15b Cell Line	iPS-15b_Cell_Line	Core	E018-Input.tagAlign.gz	30000000	140	0.2934164725	35	0.2992516	1500	0.2897561	1.012633	0.3854824	0.005	0.005	0.041		
Input	E019	IPSC.18	iPS-18 Cell Line	iPS-18_Cell_Line	Core	E019-Input.tagAlign.gz	30000000	130	0.2919052176	35	0.2974698	1500	0.2890588	1.009847	0.3384143	0.005	0.005	0.039		
Input	E020	IPSC.20B	iPS-20b Cell Line	iPS-20b_Cell_Line	Core	E020-Input.tagAlign.gz	30000000	185	0.2922632301	35	0.2967287	1500	0.28974	1.008708	0.3610403	0.004	0.005	0.036		
Input	E021	IPSC.DF.6.9	iPS DF 6.9 Cell Line	iPS_DF_6.9_Cell_Line	Core	E021-Input.tagAlign.gz	30000000	95	0.2996981554	35	0.3042367	1500	0.2899737	1.033536	0.6817973	0.04	0.005	0.364		
Input	E022	IPSC.DF.19.11	iPS DF 19.11 Cell Line	iPS_DF_19.11_Cell_Line	Core	E022-Input.tagAlign.gz	25608432	95	0.2647196553	35	0.2608817	1500	0.2511636	1.053973	1.394931	0.034	0.005	0.073		
Input	E023	FAT.MSC.DR.ADIP	Mesenchymal Stem Cell Derived Adipocyte Cultured Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Core	E023-Input.tagAlign.gz	30000000	170	0.2925464133	35	0.2965403	1500	0.2898042	1.009462	0.4070881	0.004	0.005	0.041		
Input	E024	ESC.4STAR	ES-UCSF4  Cell Line	4star	Core	E024-Input.tagAlign.gz	30000000	155	0.3223330032	35	0.2953751	1500	0.2919304	1.104143	8.825757	0.011	0.001	0.087		
